category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Engineering_Development,"Maintenance Technician - West Chester, PA",Greystar (International),Hybrid,,"Beckon Collective, West Chester, PA",2025-12-08,,,,1. Incumbents must have EPA certifications Type 1 and II or Universal for refrigerant recycling. 2. Incumbents must have all certifications as required by State and Local jurisdictions. 3. Incumbents must have valid driver’s license to operate a golf cart on property depending on the property size.,https://jobright.ai/jobs/info/6936f408aabec14a727c314d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,EO/IR Sensor Scientist or Engineer,Air Force Research Laboratory,"Dayton, OH",,$91K-$142K /yr,2025-12-08,,,,"1. United States Citizenship 2. Applicants must have least one (1) year of specialized experience at the DR-01, or equivalent in other pay systems. 3. Position will be filled using 0855 ELECTRONICS ENGINEERING occupational series. 4. Applicants must be able to meet the OPM Qualification Standards of the position being filled. 5. Must be able to obtain/maintain a Secret security clearance, as condition of employment. ...",https://jobright.ai/jobs/info/6936e21aaabec14a727c2b7f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Genesis Technician,The CAR Group (Norm Reeves Dealerships),"Cerritos, CA",,$33-$42 /hr,2025-12-08,,,,"1. Previous experience as an automotive technician, preferably within a dealership environment. 2. Strong diagnostic and problem-solving skills, with the ability to troubleshoot and repair complex automotive issues. 3. Proficiency in using automotive diagnostic tools and equipment. 4. Detail-oriented with a focus on quality and accuracy in repair work. 5. Excellent communication and interpersonal skills, with a customer-focused mindset. ...",https://jobright.ai/jobs/info/68ff78e6e04ac838fb5b8adf?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Mechanical Design Engineer (Construction),SpaceX,"Hawthorne, CA",,$95K-$115K /yr,2025-12-08,,,,"1. Bachelor’s degree in civil engineering, mechanical engineering, structural engineering or construction management 2. 1+ years of construction experience 3. Ability to work at elevated heights, outdoor environments (heat, cold, rain, snow) 4. Physical effort including standing, lifting and carrying moderately heavy materials or equipment (15 to 35 lbs.) 5. Ability to work in an environment requiring exposure to fumes, odors, and noise ...",https://jobright.ai/jobs/info/68a8f95b758f2e4ac3ff664a?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,CAE Engineer,Divergent,"Multi Location Los Angeles, CA Torrance, California, United States",,$100980-$160325 /yr,2025-12-08,,,Yes,"1. Ability to lawfully access information and technology that is subject to US export controls 2. BS in Mechanical / Aerospace Engineering with Minimum GPA of 3.2 or higher. 3. 0-2 years of experience in aerospace / automotive structural analysis or equivalent. 4. 0-2 years of experience in analysis software packages such as Nastran, Optistruct, ABAQUS and/or LS-Dyna. 5. New Grads of Fall 2025/Spring 2026 with strong foundation in Mechanical / Aerospace Engineering will also be considered. ...",https://jobright.ai/jobs/info/69322ca4fa28370be26c2c32?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Transmission and Distribution Engineer,LaBella Associates,Hybrid,,$55K-$65K /yr,2025-12-08,,,,"1. Bachelor's Degree in Civil, Electrical, or Mechanical Engineering from accredited college 2. 0-3 Years' experience 3. Microsoft Office (Word, Excel, Powerpoint) 4. AutoDesk (AutoCAD & AutoCAD Civil 3D) 5. Understands how to read design drawings",https://jobright.ai/jobs/info/6936f154aabec14a727c301f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"ID-Install Technician, Infrastructure Delivery",Amazon Web Services (AWS),"Multi Location Lithia Springs, GA New Carlisle, IN",,$51K-$113K /yr,2025-12-08,,,,"1. High school or equivalent diploma 2. 1+ year or experience in any of the following or similar technical or vocational roles: Computer Hardware Repair, Infrastructure Cabling, Network Deployment, Data Center Operations, Technical Project Management",https://jobright.ai/jobs/info/6936f0d4aabec14a727c2ff2?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Service Technician,"Consulting
Customer Service","Multi Location Columbia City, IN Columbia City, Indiana",,Robert Dietrick Company,2025-12-08,51-100,,,"1. Ability to work with mechanical and electrical components. 2. Basic understanding of how and why electrical, mechanical, hydraulic systems work independently or with each other. 3. Basic understanding of why and how a part failed, and how to replace it or repair it. 4. Thorough and broad understanding of a variety of equipment and equipment. 5. Excellent organizational skills and attention to detail. ...",https://jobright.ai/jobs/info/6937157f1c1c2161c13f078a?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Manufacturing Engineer - Lift Rite and LFP Support,The Raymond Corporation,"Binghamton, NY",,$65K-$105K /yr,2025-12-08,,,,"1. Bachelor's Degree in Industrial, Mechanical, Manufacturing, or related engineering field and one year related work experience OR 2. Master's Degree in Industrial, Mechanical, Manufacturing, or related engineering field 3. Ability to travel domestically and internationally",https://jobright.ai/jobs/info/69370f27aabec14a727c3ca9?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Seasonal Event Technician, Audio Visual - Hyatt Regency Orlando Airport",Encore,"Orlando, FL",,$15-$18 /hr,2025-12-08,,,,1. High School Diploma required. 2. Achieve Technical Level 3 Certification per Encore Technical Skillset Matrix within 180 days (Technical Skill Set Matrix or @Encore/HR/Global Learning). 3. A valid driver’s license is required for team members that may operate Company vehicles. 4. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/68ff875de0c73b3a1119c0c5?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Honda Express Technician,The CAR Group (Norm Reeves Dealerships),"Irvine, CA",,$18-$18 /hr,2025-12-08,,,,1. Full time availability. You’ll also need to be at least 18 years old 2. A valid driver’s license and acceptable driving record 3. Experience at an Automotive School or Program 4. Positive team minded attitude,https://jobright.ai/jobs/info/68fe2edde04ac838fb5b3c36?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Software Integration Manufacturing Engineer,VanAire,"Gladstone, MI",,$45000-$70000 /yr,2025-12-08,,,,"1. Bachelor’s degree in Mechanical Engineering, Manufacturing Engineering, Mechanical Engineering Technology, or equivalent experience in this field required. 2. Strong skills in 3D CAD software as it relates to parts, assemblies and drawings is required; SolidWorks preferred. 3. A solid understanding of parametric, rules-based design. 4. Familiarity with manufacturing processes, materials, and design-for-manufacturing principles. 5. Strong problem-solving skills and the ability to work collabor",https://jobright.ai/jobs/info/68d6f014894705799a2ef01c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Associate Scientist, Translational Virology","Biotechnology
Health Care",USA - Massachusetts - Cambridge,,GSK,2025-12-08,,,,1. Bachelors degree in life sciences with at least 1 year of experience or a Masters degree in a related biotechnology field 2. One or more years of experience in laboratory-based virology techniques including mastery of mammalian cell culture 3. Two or more years of technical experience with animal handing procedures 4. One or more years of experience conducting molecular biology techniques,https://jobright.ai/jobs/info/6936eaa0aabec14a727c2e1e?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Tissue Recovery Technician I,"DCI Donor Services, Inc.","Nashville, TN",,$27-$33 /hr,2025-12-08,,,,"1. Strong attention to detail – Accuracy is essential when working in surgical settings and handling donor tissue. 2. Comfortable in clinical or operating room environments – You’ll learn sterile technique and surgical protocol. 3. Team player with strong communication skills – You’ll work closely with a skilled, mission-driven team. 4. Adaptability and emotional resilience – This is meaningful, life-changing work that requires compassion and professionalism. 5. Motivated to learn and grow – We’",https://jobright.ai/jobs/info/6936ea88aabec14a727c2e0f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Rim Repair Technician,Carvana,"Manville, NJ",,$20-$23 /hr,2025-12-08,,,,"1. Minimum of 1 year of professional experience in wheel/rim repair 2. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 3. Must be at least 18 years of age and possess a valid driver’s license 4. Some positions may be subject to a Motor Vehicle Records (MVR) check 5. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) ...",https://jobright.ai/jobs/info/68fa445c67272b29af72d273?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"ENGINEER I, II AND III - MAUI (WIKIWIKI)",State of Hawaiʻi,"Maui County, HI",,$5596-$7475 /mon,2025-12-08,,,,"1. Legal Authorization To Work: The State of Hawaii requires all persons seeking employment with the government of the State shall be citizens, nationals, or permanent resident aliens of the United States, or eligible under federal law for unrestricted employment in the United States. 2. Basic Education: A bachelor's degree from a school of engineering from an accredited four-year college or university. Relevant substitutions as described in the complete Minimum Qualification Requirements will a",https://jobright.ai/jobs/info/676b92fa3f8f98679347eda4?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Design Engineer,AGI - Ag Growth International,"Naperville, IL",,$65000-$80000 /yr,2025-12-08,,,,"1. Bachelor’s degree in Mechanical, Design, or Agricultural Engineering or Equivalent degree from accredited university. 2. 1-3 years of industrial material handling experience preferred. 3. Excellent communicator, both verbal and written. 4. Ability to work independently or as part of a team. 5. Demonstrates strong interpersonal skills and problem-solving ability. ...",https://jobright.ai/jobs/info/68cd5e9de23def7af55b902d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Production Technician,Green Thumb Industries (GTI),"Warwick, New York, United States",,$19.50-$20 /hr,2025-12-08,,,,"1. High School Education or GED graduate; some college or college graduate preferred 2. Must be able to work well in a group and independently; demonstrate self-motivation and initiative 3. Must be able to adapt quickly to changes in policy, procedure, and technique 4. Employee must exhibit personal hygiene and follow the health guidelines set forth by GTI 5. Ability to listen well and communicate effectively with various audiences ...",https://jobright.ai/jobs/info/6936e994a0dde7020e2fdc49?utm_source=1100&utm_campaign=Engineering%20and%20Development
